business_name,category,borough,latitude,longitude,poi_type,description
Cafe Commerce,unknown,MANHATTAN,40.76927510263,-73.96304934727,restaurant,unknown restaurant in MANHATTAN
JOE & THE JUICE,unknown,MANHATTAN,40.75303757114,-74.00028152864,restaurant,unknown restaurant in MANHATTAN
ST JOHN'S UNIVERSITY FACULTY DINING ROOM,american,QUEENS,40.7221814301,-73.79033319313,restaurant,american restaurant in QUEENS
TORAJI,japanese,MANHATTAN,40.75119000006,-73.97336019188,restaurant,japanese restaurant in MANHATTAN
JO,unknown,MANHATTAN,40.74658292156,-73.98015055247,restaurant,unknown restaurant in MANHATTAN
PARADA 47 MEXICAN RESTAURANT,mexican,MANHATTAN,40.76332753791,-73.99443714217,restaurant,mexican restaurant in MANHATTAN
THE BROADWAY TAVERN,unknown,MANHATTAN,40.82489317955,-73.95157877968,restaurant,unknown restaurant in MANHATTAN
LITTLE CAESARS,unknown,QUEENS,40.68185764261,-73.76609459177,restaurant,unknown restaurant in QUEENS
SAKE II SUSHI & HIBACHI INC.,unknown,BRONX,40.85419221105,-73.88464281339,restaurant,unknown restaurant in BRONX
CREATIVE CAKES,american,MANHATTAN,40.76896470072,-73.95470632857,restaurant,american restaurant in MANHATTAN
EL-TACO,mexican,MANHATTAN,40.77121887061,-73.95658216171,restaurant,mexican restaurant in MANHATTAN
CAFETERIA,american,MANHATTAN,40.74090234736,-73.98794700362,restaurant,american restaurant in MANHATTAN
WALTER KERR THEATRE,american,MANHATTAN,40.76036240698,-73.98541304088,restaurant,american restaurant in MANHATTAN
TOWNHOUSE 275/ OISHI NYC,japanese,BROOKLYN,40.618066573,-74.03379770862,restaurant,japanese restaurant in BROOKLYN
EXQUISITE CULINARY DELIGHTS RESTAURANT,caribbean,BROOKLYN,40.65122143862,-73.9525197742,restaurant,caribbean restaurant in BROOKLYN
CACHAPA CACHAPA,latin american,BRONX,40.84714725509,-73.89702018104,restaurant,latin american restaurant in BRONX
DORIS,american,BROOKLYN,40.68141580338,-73.95710235351,restaurant,american restaurant in BROOKLYN
MOE'S PASTRAMI & BURGER,american,BROOKLYN,40.6597827159,-73.96057281999,restaurant,american restaurant in BROOKLYN
THE RAGING SKILLET,american,MANHATTAN,40.72099108757,-73.98229751033,restaurant,american restaurant in MANHATTAN
MAIKO RFC LLC,unknown,MANHATTAN,40.7587474378,-73.97869222362,restaurant,unknown restaurant in MANHATTAN
STOUT MARKETS INC,unknown,MANHATTAN,40.7503085854,-73.98737865187,restaurant,unknown restaurant in MANHATTAN
MAMBO'S KITCHEN & GRILL,latin american,STATEN ISLAND,40.61272245261,-74.12741108975,restaurant,latin american restaurant in STATEN ISLAND
HATSU OMAKASE,japanese,MANHATTAN,40.72525436085,-73.98718498448,restaurant,japanese restaurant in MANHATTAN
COLLEGE OF MOUNT SAINT VINCENT (Mag's Kitchen),coffee/tea,BRONX,40.91282232639,-73.90250429237,restaurant,coffee/tea restaurant in BRONX
TACO BELL CANTINA,tex-mex,BRONX,40.82832670248,-73.92562452986,restaurant,tex-mex restaurant in BRONX
A DAUGHTER AND TWO SON'S,unknown,BRONX,40.83753720794,-73.86692732337,restaurant,unknown restaurant in BRONX
HOMEMADE TAQUERIA,mexican,BROOKLYN,40.69922407761,-73.9392823611,restaurant,mexican restaurant in BROOKLYN
LOSER'S EATING HOUSE,unknown,MANHATTAN,40.72635836318,-74.0050149684,restaurant,unknown restaurant in MANHATTAN
DELANCEY STREET PIZZA,unknown,MANHATTAN,40.71936170297,-73.99092711053,restaurant,unknown restaurant in MANHATTAN
LOS CHOCOMILES,mexican,BROOKLYN,40.63000906844,-73.97703663114,restaurant,mexican restaurant in BROOKLYN
EAST BUFFET USA INC,unknown,QUEENS,40.75977790824,-73.82923542849,restaurant,unknown restaurant in QUEENS
BAREBURGER,american,MANHATTAN,40.7945525264,-73.96627125778,restaurant,american restaurant in MANHATTAN
ERNST & YOUNG - 10TH FLOOR,american,MANHATTAN,40.75225527903,-73.99713421665,restaurant,american restaurant in MANHATTAN
WEN XUAN HOUSE,chinese,BROOKLYN,40.67902986772,-74.01090609474,restaurant,chinese restaurant in BROOKLYN
TOYOTA TERRACE BAR,american,BRONX,40.82902843483,-73.92849645965,restaurant,american restaurant in BRONX
FRIES BY THE TRUFFLEIST,american,MANHATTAN,40.73660979179,-73.99067937838,restaurant,american restaurant in MANHATTAN
PIZZA SHOPPE BY MIMMOS INC.,unknown,STATEN ISLAND,40.56250743365,-74.19169771377,restaurant,unknown restaurant in STATEN ISLAND
BANH MI PLACE,southeast asian,BROOKLYN,40.67331525153,-73.96291165128,restaurant,southeast asian restaurant in BROOKLYN
D LA PARA PICA POLLO BRONX,unknown,BRONX,40.83954924059,-73.92047997746,restaurant,unknown restaurant in BRONX
MARANI RESTAURANT,eastern european,QUEENS,40.73118653954,-73.860303067,restaurant,eastern european restaurant in QUEENS
RICE K,asian/asian fusion,QUEENS,40.77494671104,-73.91368657101,restaurant,asian/asian fusion restaurant in QUEENS
TURBO PIZZA,unknown,BROOKLYN,40.70241065366,-73.92108058915,restaurant,unknown restaurant in BROOKLYN
TIKAL MAYAN,latin american,MANHATTAN,40.76925691015,-73.95803475591,restaurant,latin american restaurant in MANHATTAN
FOODANCE RESTAURANT,italian,MANHATTAN,40.76235850366,-73.99213414005,restaurant,italian restaurant in MANHATTAN
CAFE 370,american,BROOKLYN,40.69298411196,-73.98727054452,restaurant,american restaurant in BROOKLYN
EMPIRE CHINESE RESTAURANT,chinese,QUEENS,40.72645635679,-73.78955120729,restaurant,chinese restaurant in QUEENS
SANMIWAGO,asian/asian fusion,MANHATTAN,40.75116213809,-73.98677574653,restaurant,asian/asian fusion restaurant in MANHATTAN
CHEESE WHEEL PASTAS,unknown,MANHATTAN,40.73049207325,-74.00196281489,restaurant,unknown restaurant in MANHATTAN
AQUA RELLE,mediterranean,MANHATTAN,40.72296464166,-73.98273351658,restaurant,mediterranean restaurant in MANHATTAN
BLUE RIBBON SUSHI BAR & GRILL ROOF DECK,japanese,MANHATTAN,40.76758080328,-73.98310818909,restaurant,japanese restaurant in MANHATTAN
PHO TABLE,other,BROOKLYN,40.6290089342,-74.01162921854,restaurant,other restaurant in BROOKLYN
PRIME SLICE CORP.,unknown,QUEENS,40.70408027489,-73.88338876903,restaurant,unknown restaurant in QUEENS
AHI ASIAN & CAFE RESTAURANT,coffee/tea,BROOKLYN,40.70392507504,-73.93292671155,restaurant,coffee/tea restaurant in BROOKLYN
IL GUSTO PIZZA,pizza,MANHATTAN,40.72538364414,-73.98999185748,restaurant,pizza restaurant in MANHATTAN
BLOOM CAFE,coffee/tea,STATEN ISLAND,40.61393809933,-74.06601364058,restaurant,coffee/tea restaurant in STATEN ISLAND
GUAC TIME ROSEDALE LLC,unknown,QUEENS,40.66534129946,-73.73065470261,restaurant,unknown restaurant in QUEENS
TOLO,chinese,MANHATTAN,40.71445950953,-73.99046605311,restaurant,chinese restaurant in MANHATTAN
PHILIPPE BY PHILIPPE CHOW,chinese,MANHATTAN,40.74172636798,-74.0030818523,restaurant,chinese restaurant in MANHATTAN
WOLFGANG'S STEAKHOUSE,steakhouse,MANHATTAN,40.72120611308,-74.00996061383,restaurant,steakhouse restaurant in MANHATTAN
MINT HEIGHTS,indian,BROOKLYN,40.69318164127,-73.97148665574,restaurant,indian restaurant in BROOKLYN
ALPHAVILLE / LORI JAYNE,american,BROOKLYN,40.70061584581,-73.92559444578,restaurant,american restaurant in BROOKLYN
VISTAMAR RESTAURANT,seafood,BRONX,40.85373766697,-73.79030729438,restaurant,seafood restaurant in BRONX
CAFE SPARROW,unknown,QUEENS,40.76415676363,-73.9169928807,restaurant,unknown restaurant in QUEENS
THRILLER 3RD INC,unknown,BROOKLYN,40.62412516454,-74.03077481977,restaurant,unknown restaurant in BROOKLYN
HERE BK,coffee/tea,BROOKLYN,40.713898865,-73.94167495392,restaurant,coffee/tea restaurant in BROOKLYN
MCDONALD'S,hamburgers,MANHATTAN,40.75318408509,-73.98022798358,restaurant,hamburgers restaurant in MANHATTAN
CARVEL-CINNABON-AUNTIEANNES,hotdogs/pretzels,MANHATTAN,40.76017007774,-73.98394392325,restaurant,hotdogs/pretzels restaurant in MANHATTAN
TEPPANYAKI ONE,japanese,BRONX,40.86777302899,-73.83124570827,restaurant,japanese restaurant in BRONX
STARBUCKS CHARTWELLS 1ST FLOOR,coffee/tea,MANHATTAN,40.71104249541,-74.00629792457,restaurant,coffee/tea restaurant in MANHATTAN
GOLDEN 9 BILLARDS & BAR INC.,unknown,QUEENS,40.75183178473,-73.83294456334,restaurant,unknown restaurant in QUEENS
CARLOTTO,italian,MANHATTAN,40.73763336383,-73.98823266905,restaurant,italian restaurant in MANHATTAN
THE GROVE LANTERN / GOLDFINCH CAFE,unknown,BROOKLYN,40.68820201815,-73.98205023583,restaurant,unknown restaurant in BROOKLYN
NEIGHBORS,jewish/kosher,BROOKLYN,40.60490890895,-73.96917285003,restaurant,jewish/kosher restaurant in BROOKLYN
ANE BAR & RESTAURANT,indian,MANHATTAN,40.70924448316,-74.00910036279,restaurant,indian restaurant in MANHATTAN
GARDEN PUB,american,MANHATTAN,40.75065483663,-73.99194423908,restaurant,american restaurant in MANHATTAN
LINDA RESTAURANT BAR CORPORATION,unknown,BROOKLYN,40.63758259002,-73.96832178487,restaurant,unknown restaurant in BROOKLYN
POPEYES LOUISIANA KITCHEN,chicken,BRONX,40.85292919494,-73.82734339369,restaurant,chicken restaurant in BRONX
FRESH FROM HELL,unknown,MANHATTAN,40.76144985782,-73.99041237359,restaurant,unknown restaurant in MANHATTAN
LADY WONG,asian/asian fusion,MANHATTAN,40.76036733765,-73.98153256901,restaurant,asian/asian fusion restaurant in MANHATTAN
CLASSIC CUPS,coffee/tea,BROOKLYN,40.65684848531,-73.9531212456,restaurant,coffee/tea restaurant in BROOKLYN
ICE CREAM WINDOW,american,QUEENS,40.70512218298,-73.90610579338,restaurant,american restaurant in QUEENS
EMMY,american,BROOKLYN,40.68338142217,-73.96640702701,restaurant,american restaurant in BROOKLYN
NOW HERE,coffee/tea,MANHATTAN,40.72223031074,-74.00275264961,restaurant,coffee/tea restaurant in MANHATTAN
FAMILY INDIAN RESTAURANT,other,BRONX,40.86761234547,-73.88305389388,restaurant,other restaurant in BRONX
TANDIR HOUSE INC.,unknown,QUEENS,40.72926467724,-73.78097677016,restaurant,unknown restaurant in QUEENS
PINKBERRY,frozen desserts,BROOKLYN,40.67221556913,-73.97712298203,restaurant,frozen desserts restaurant in BROOKLYN
MOLLY TEA,coffee/tea,QUEENS,40.76045556644,-73.8327604119,restaurant,coffee/tea restaurant in QUEENS
YARDIE'S JERK INC,caribbean,QUEENS,40.69399135678,-73.75383062994,restaurant,caribbean restaurant in QUEENS
DIZZY'S CLUB,american,MANHATTAN,40.7678084912,-73.9822669673,restaurant,american restaurant in MANHATTAN
ANTIQUE GARAGE,mediterranean,MANHATTAN,40.72144807789,-74.0012879218,restaurant,mediterranean restaurant in MANHATTAN
LE CAFE COFFEE,coffee/tea,MANHATTAN,40.7529766752,-73.98916476681,restaurant,coffee/tea restaurant in MANHATTAN
SWEET BILLIARDS BAR,unknown,BRONX,40.87601605096,-73.90299962806,restaurant,unknown restaurant in BRONX
DUNKIN',donuts,BROOKLYN,40.57530773054,-73.9967062742,restaurant,donuts restaurant in BROOKLYN
SAPPHIRE GENTLEMANS CLUB TIMES SQUARE,american,MANHATTAN,40.76285433145,-73.98310939241,restaurant,american restaurant in MANHATTAN
BISTROT 3 TOROS,unknown,MANHATTAN,40.78942451781,-73.9432950225,restaurant,unknown restaurant in MANHATTAN
WANG EASTERN OF ZHANG,chinese,BRONX,40.8226693887,-73.90300904158,restaurant,chinese restaurant in BRONX
NOODLEPAN THAI FUSION,thai,STATEN ISLAND,40.61301759575,-74.12358299993,restaurant,thai restaurant in STATEN ISLAND
NEW DRAGON RESTAURANT,chinese,BROOKLYN,40.69673979819,-73.97551695155,restaurant,chinese restaurant in BROOKLYN
CHOP'T,american,MANHATTAN,40.73466238711,-73.97998813346,restaurant,american restaurant in MANHATTAN
WINE ESCAPE,mediterranean,MANHATTAN,40.7599431199,-73.99218496243,restaurant,mediterranean restaurant in MANHATTAN
CAFE AROMA,american,MANHATTAN,40.7489944908,-74.0033276101,restaurant,american restaurant in MANHATTAN
QC NY SPA (Governors Island),unknown,MANHATTAN,40.69265130589,-74.01788605751,restaurant,unknown restaurant in MANHATTAN
QUEENS BEER GARDEN,american,QUEENS,40.70968311001,-73.86884276585,restaurant,american restaurant in QUEENS
SIMO PIZZA,pizza,MANHATTAN,40.73936283269,-74.00877610995,restaurant,pizza restaurant in MANHATTAN
SAMA ZA 51 LLC,unknown,MANHATTAN,40.76385403018,-73.9879175646,restaurant,unknown restaurant in MANHATTAN
SOMEDAYS BAKERY,bakery products/desserts,QUEENS,40.76900735813,-73.92590042452,restaurant,bakery products/desserts restaurant in QUEENS
KAWA OMAKASE,japanese,MANHATTAN,40.72402500891,-73.9902734679,restaurant,japanese restaurant in MANHATTAN
BAR VIVANT,french,MANHATTAN,40.78051159831,-73.95398349809,restaurant,french restaurant in MANHATTAN
THE FLAME DINER,american,MANHATTAN,40.76843198493,-73.9853426732,restaurant,american restaurant in MANHATTAN
DOMINO'S,pizza,BRONX,40.88526216129,-73.86188398179,restaurant,pizza restaurant in BRONX
NAYA BRYANT PARK LLC,unknown,MANHATTAN,40.75353552087,-73.98085590901,restaurant,unknown restaurant in MANHATTAN
SAUTEED,unknown,BROOKLYN,40.63995772378,-73.98699604625,restaurant,unknown restaurant in BROOKLYN
DUNKIN,donuts,QUEENS,40.69965185941,-73.80728971793,restaurant,donuts restaurant in QUEENS
MOROCCAN BITES BY SIHAM,moroccan,QUEENS,40.7661398678,-73.91513844086,restaurant,moroccan restaurant in QUEENS
SHELI RESTAURANT,latin american,BROOKLYN,40.70571546896,-73.95074234791,restaurant,latin american restaurant in BROOKLYN
RIVERDALE THAI & INDIAN EATERY,unknown,BRONX,40.88110689225,-73.90894825593,restaurant,unknown restaurant in BRONX
EMPIRE FLAME & DYNASTY SUSHI INC.,unknown,MANHATTAN,40.74157664034,-73.98113001237,restaurant,unknown restaurant in MANHATTAN
CAFFE DELICE / FLORA / CINNABON,american,MANHATTAN,40.75000977422,-73.99134519403,restaurant,american restaurant in MANHATTAN
XI ZHI YI ZU,unknown,QUEENS,40.7613203278,-73.83099665042,restaurant,unknown restaurant in QUEENS
PAPA'S PASTA,italian,QUEENS,40.74387019729,-73.92490718737,restaurant,italian restaurant in QUEENS
DIEM EATERY,asian/asian fusion,BROOKLYN,40.69111560056,-73.99748302835,restaurant,asian/asian fusion restaurant in BROOKLYN
JARTO'E SAZON,latin american,MANHATTAN,40.84894689122,-73.93287389339,restaurant,latin american restaurant in MANHATTAN
MAXWELL GIFT & GROCERY,coffee/tea,BROOKLYN,40.68298533931,-73.93805689932,restaurant,coffee/tea restaurant in BROOKLYN
KAFJA MADHE,coffee/tea,BRONX,40.8519795349,-73.82919299951,restaurant,coffee/tea restaurant in BRONX
POPEYES,chicken,MANHATTAN,40.80463596903,-73.9380769041,restaurant,chicken restaurant in MANHATTAN
CONVIVIUM OSTERIA,italian,BROOKLYN,40.68099341079,-73.97736512822,restaurant,italian restaurant in BROOKLYN
BADABOOM,unknown,BROOKLYN,40.68220855353,-73.92026811489,restaurant,unknown restaurant in BROOKLYN
EL MEXICANO RESTAURANT # 6 INC,unknown,BROOKLYN,40.60420470705,-74.0067199593,restaurant,unknown restaurant in BROOKLYN
YORIBOX,korean,BROOKLYN,40.68578211146,-73.97305830594,restaurant,korean restaurant in BROOKLYN
JUDY,korean,MANHATTAN,40.74936669595,-73.98389239996,restaurant,korean restaurant in MANHATTAN
GENERAL TSO'S CHINESE RESTAURANT,chinese,BRONX,40.83110034489,-73.86189927938,restaurant,chinese restaurant in BRONX
MODERN BREAD AND BAGEL,bakery products/desserts,MANHATTAN,40.75880605572,-73.97068237943,restaurant,bakery products/desserts restaurant in MANHATTAN
TIDE ISLE TEA,coffee/tea,QUEENS,40.72661704695,-73.89415125742,restaurant,coffee/tea restaurant in QUEENS
LAILA RESTAURANT & LOUNGE,mediterranean,STATEN ISLAND,40.5227754602,-74.23491484158,restaurant,mediterranean restaurant in STATEN ISLAND
COLBO,unknown,MANHATTAN,40.71654009141,-73.99105375361,restaurant,unknown restaurant in MANHATTAN
WESTLAND ROE,american,MANHATTAN,40.77827951086,-73.9808848749,restaurant,american restaurant in MANHATTAN
GOOP KITCHEN,american,MANHATTAN,40.75987137906,-73.98784970528,restaurant,american restaurant in MANHATTAN
MORI MORI,salads,BROOKLYN,40.70329390633,-73.9920473635,restaurant,salads restaurant in BROOKLYN
MORGAN STANLEY EMPLOYEE CAFETERIA,american,MANHATTAN,40.70253319243,-74.01256177583,restaurant,american restaurant in MANHATTAN
EL VIEJO YAYO 2,latin american,BROOKLYN,40.66890402029,-73.98574673494,restaurant,latin american restaurant in BROOKLYN
CAFFETTONYC LLC,unknown,MANHATTAN,40.73308511947,-73.98667831675,restaurant,unknown restaurant in MANHATTAN
"MANON CAFE, LEONIDAS",coffee/tea,MANHATTAN,40.7085389069,-74.01104079055,restaurant,coffee/tea restaurant in MANHATTAN
THE EIGHTH COCKTAIL BAR,unknown,MANHATTAN,40.74096609141,-73.99793222349,restaurant,unknown restaurant in MANHATTAN
POKE BOWL,japanese,MANHATTAN,40.75172110292,-73.98008404868,restaurant,japanese restaurant in MANHATTAN
GFC CAFE 2,coffee/tea,MANHATTAN,40.76547954596,-73.95648122708,restaurant,coffee/tea restaurant in MANHATTAN
LAI RAI,asian/asian fusion,MANHATTAN,40.71732525343,-73.99338763567,restaurant,asian/asian fusion restaurant in MANHATTAN
CAFE AROMA,bakery products/desserts,MANHATTAN,40.76348812106,-73.98149199136,restaurant,bakery products/desserts restaurant in MANHATTAN
KENNEDY FIRED CHICKEN,unknown,BRONX,40.84407612711,-73.88844821316,restaurant,unknown restaurant in BRONX
YAKKASAROY HALL INC,unknown,BROOKLYN,40.57703792682,-73.97962876594,restaurant,unknown restaurant in BROOKLYN
BENTOME INC,unknown,MANHATTAN,40.74876348482,-73.98934951927,restaurant,unknown restaurant in MANHATTAN
Shinpuru Baking,bakery products/desserts,QUEENS,40.7597294531,-73.80406141142,restaurant,bakery products/desserts restaurant in QUEENS
TIN WONG,chinese,MANHATTAN,40.71749006298,-73.99607513898,restaurant,chinese restaurant in MANHATTAN
EL MONUMENTAL RESTAURANT,latin american,QUEENS,40.70517066965,-73.81168114895,restaurant,latin american restaurant in QUEENS
"DUNKIN',' BASKIN ROBBINS",donuts,QUEENS,40.69334623114,-73.85301899489,restaurant,donuts restaurant in QUEENS
HERITAGE DELI,unknown,QUEENS,40.72460134534,-73.91244961327,restaurant,unknown restaurant in QUEENS
JEFFREY KATZ,unknown,MANHATTAN,40.73452687858,-73.99809479916,restaurant,unknown restaurant in MANHATTAN
SALUD SOHO,tapas,MANHATTAN,40.71941693248,-73.99761904095,restaurant,tapas restaurant in MANHATTAN
THE CACTUS SHOP,latin american,BROOKLYN,40.71672465395,-73.96554603272,restaurant,latin american restaurant in BROOKLYN
Maya's Snack Bar,mexican,MANHATTAN,40.7972441069,-73.93760705574,restaurant,mexican restaurant in MANHATTAN
FASCATI'S PIZZERIA,pizza,BROOKLYN,40.69844392868,-73.99254562394,restaurant,pizza restaurant in BROOKLYN
US FRIED CHICKEN,chicken,BROOKLYN,40.67102161686,-73.9137566931,restaurant,chicken restaurant in BROOKLYN
YOKOX OMAKASE,japanese,MANHATTAN,40.72285760767,-73.98281291383,restaurant,japanese restaurant in MANHATTAN
BAR LOUIS / 205 CLUB,new american,MANHATTAN,40.72222455721,-73.99174565953,restaurant,new american restaurant in MANHATTAN
LELE'S ROMAN,unknown,BROOKLYN,40.68803208373,-73.9836656843,restaurant,unknown restaurant in BROOKLYN
ESMERALDA & CRISTAL RESTAURANT & LOUNGE CORP.,unknown,BRONX,40.8543839852,-73.91585322147,restaurant,unknown restaurant in BRONX
FERDI,italian,MANHATTAN,40.72995675723,-74.00487452487,restaurant,italian restaurant in MANHATTAN
YANN NURY NYC,new french,MANHATTAN,40.72477742482,-73.99621180474,restaurant,new french restaurant in MANHATTAN
H BOND COFFEE,coffee/tea,BROOKLYN,40.63203207272,-74.02246328235,restaurant,coffee/tea restaurant in BROOKLYN
THE ORIGINAL EMILIO'S PIZZA,pizza,BRONX,40.82390872139,-73.81998661464,restaurant,pizza restaurant in BRONX
SPUNTO,pizza,MANHATTAN,40.72971249263,-74.00439102512,restaurant,pizza restaurant in MANHATTAN
SALUD BAR & GRILL,latin american,BROOKLYN,40.68444834032,-73.90926108532,restaurant,latin american restaurant in BROOKLYN
MARU COFFEE,coffee/tea,BROOKLYN,40.71530534655,-73.96468462676,restaurant,coffee/tea restaurant in BROOKLYN
KENNEDY FRIED CHICKEN,chicken,BROOKLYN,40.65139037914,-73.94962578464,restaurant,chicken restaurant in BROOKLYN
CINEMA VILLAGE,american,MANHATTAN,40.73419459281,-73.99348337974,restaurant,american restaurant in MANHATTAN
WHITE CASTLE,hamburgers,BROOKLYN,40.57515800186,-73.98111961412,restaurant,hamburgers restaurant in BROOKLYN
SWEET SWEET SUES INC.,unknown,STATEN ISLAND,40.51134900862,-74.24910133173,restaurant,unknown restaurant in STATEN ISLAND
The Duo Coffee & Bar,american,QUEENS,40.76244392384,-73.83166883221,restaurant,american restaurant in QUEENS
FIFTYLAN,coffee/tea,MANHATTAN,40.73583292624,-73.98955005641,restaurant,coffee/tea restaurant in MANHATTAN
BREADS BAKERY,bakery products/desserts,MANHATTAN,40.75897018326,-73.98108896917,restaurant,bakery products/desserts restaurant in MANHATTAN
BEARDED LADY,american,BROOKLYN,40.67737228076,-73.96369172148,restaurant,american restaurant in BROOKLYN
GUS'S CHOP HOUSE,american,BROOKLYN,40.6833314464,-73.99920677811,restaurant,american restaurant in BROOKLYN
NEW MAY MAY KITCHEN,chinese,MANHATTAN,40.71543081824,-73.98701012295,restaurant,chinese restaurant in MANHATTAN
BK SOHO CATERING,other,BROOKLYN,40.6477014721,-73.99800359387,restaurant,other restaurant in BROOKLYN
CAFE SHANGRILA,asian/asian fusion,QUEENS,40.74356645298,-73.92217564841,restaurant,asian/asian fusion restaurant in QUEENS
COCO FRESH TEA & JUICE,coffee/tea,QUEENS,40.73918512594,-73.79174457019,restaurant,coffee/tea restaurant in QUEENS
HEARTH,american,MANHATTAN,40.72991447392,-73.98330178618,restaurant,american restaurant in MANHATTAN
MANGO MANGO DESSERT,frozen desserts,QUEENS,40.72588600447,-73.79136056107,restaurant,frozen desserts restaurant in QUEENS
QINGHELI INC.,unknown,BROOKLYN,40.63873412293,-74.00617217032,restaurant,unknown restaurant in BROOKLYN
ZEN RAMEN & SUSHI,asian/asian fusion,MANHATTAN,40.75178538965,-73.98855138485,restaurant,asian/asian fusion restaurant in MANHATTAN
AROMA COFFEE SHOP,coffee/tea,MANHATTAN,40.79288163001,-73.940771232,restaurant,coffee/tea restaurant in MANHATTAN
SAGGIO RESTAURANT,italian,MANHATTAN,40.85128092059,-73.93963462132,restaurant,italian restaurant in MANHATTAN
BLUE COLLAR BURGER,hamburgers,BROOKLYN,40.72574728654,-73.95190725414,restaurant,hamburgers restaurant in BROOKLYN
MANCINI'S WOOD-FIRED PIZZA,italian,BROOKLYN,40.62202115057,-74.02577034911,restaurant,italian restaurant in BROOKLYN
SHAH'S HALAL FOOD,unknown,MANHATTAN,40.7475221054,-73.98312051278,restaurant,unknown restaurant in MANHATTAN
BAGEL PUB,american,MANHATTAN,40.73427687532,-73.99249469161,restaurant,american restaurant in MANHATTAN
SUGAR & STEAM COFFEE SHOP CORP,unknown,BRONX,40.8439633753,-73.88822431656,restaurant,unknown restaurant in BRONX
SAUCE BOSS WINGS LLC,unknown,MANHATTAN,40.80006177992,-73.9405481046,restaurant,unknown restaurant in MANHATTAN
TABOGA,unknown,MANHATTAN,40.8607574109,-73.91991585469,restaurant,unknown restaurant in MANHATTAN
ORAI RECORD BAR,japanese,MANHATTAN,40.75684045361,-73.96932605765,restaurant,japanese restaurant in MANHATTAN
DIEGO'S GYROS,other,BROOKLYN,40.70188251658,-73.91944023074,restaurant,other restaurant in BROOKLYN
TEPPYAKI,japanese,BRONX,40.82567890436,-73.91881282016,restaurant,japanese restaurant in BRONX
BAY RIDGE DINER,american,BROOKLYN,40.62557872847,-74.02422268647,restaurant,american restaurant in BROOKLYN
TIM HORTONS,coffee/tea,STATEN ISLAND,40.60702664707,-74.1624023996,restaurant,coffee/tea restaurant in STATEN ISLAND
SEMPRE OGGI,italian,MANHATTAN,40.78037082631,-73.9797938019,restaurant,italian restaurant in MANHATTAN
DO COOKIE DOUGH,other,MANHATTAN,40.75406823942,-73.98232117075,restaurant,other restaurant in MANHATTAN
KAM FUNG CHINESE RESTAURANT,unknown,BROOKLYN,40.64261913098,-73.97986810779,restaurant,unknown restaurant in BROOKLYN
SWEETEA,coffee/tea,MANHATTAN,40.74698689173,-73.98322170126,restaurant,coffee/tea restaurant in MANHATTAN
TERIYAKI BOWL,japanese,BROOKLYN,40.63305907872,-73.88888516868,restaurant,japanese restaurant in BROOKLYN
WOLFE TONE'S PUB & KITCHEN,irish,MANHATTAN,40.74443448062,-73.98478137996,restaurant,irish restaurant in MANHATTAN
TIO PIO,latin american,MANHATTAN,40.73279958931,-73.98605054011,restaurant,latin american restaurant in MANHATTAN
PERI PERI ORIGINAL,american,QUEENS,40.73065557557,-73.86385097521,restaurant,american restaurant in QUEENS
T BITES,middle eastern,MANHATTAN,40.75164227849,-73.9708623984,restaurant,middle eastern restaurant in MANHATTAN
Tacos Supreme,unknown,BRONX,40.85788876577,-73.88679818095,restaurant,unknown restaurant in BRONX
KELANG,chinese,BROOKLYN,40.72593947605,-73.95204060605,restaurant,chinese restaurant in BROOKLYN
T.O.L.K. ART & COFFEE,other,BROOKLYN,40.70226090071,-73.91888075132,restaurant,other restaurant in BROOKLYN
GREY'S DONUTS LLC,unknown,MANHATTAN,40.75054190782,-73.98754102176,restaurant,unknown restaurant in MANHATTAN
STAFF CAFE,american,MANHATTAN,40.77862632064,-73.96254585685,restaurant,american restaurant in MANHATTAN
MAMAN,french,MANHATTAN,40.75450075314,-73.97595042717,restaurant,french restaurant in MANHATTAN
HOU HOT POT & EXTREME JI CHINESE BBQ,unknown,MANHATTAN,40.75556245183,-73.99171985559,restaurant,unknown restaurant in MANHATTAN
JOEY BATS CAFE,unknown,MANHATTAN,40.71814005373,-73.98840206641,restaurant,unknown restaurant in MANHATTAN
HOT TUK,unknown,MANHATTAN,40.75406823942,-73.98232117075,restaurant,unknown restaurant in MANHATTAN
MISS BAGEL,bagels/pretzels,BROOKLYN,40.68026987414,-73.94726759391,restaurant,bagels/pretzels restaurant in BROOKLYN
FATHER AND SON SOULFOOD CATERING,soul food,BROOKLYN,40.66862563963,-73.91778271267,restaurant,soul food restaurant in BROOKLYN
DARO'S PIZZA,pizza,QUEENS,40.75337736469,-73.82217032121,restaurant,pizza restaurant in QUEENS
SUPREME PIZZA,pizza,BRONX,40.81729898454,-73.92246843995,restaurant,pizza restaurant in BRONX
LARRY'S CA PHE,fusion,BROOKLYN,40.66530522963,-73.98291431022,restaurant,fusion restaurant in BROOKLYN
FELICE PASTA BAR,italian,BROOKLYN,40.70329390633,-73.9920473635,restaurant,italian restaurant in BROOKLYN
PRATT INSTITUTE MAIN CAFE,american,BROOKLYN,40.69204867494,-73.96395775672,restaurant,american restaurant in BROOKLYN
Pura Vida Miami,unknown,MANHATTAN,40.71454392112,-74.01568431855,restaurant,unknown restaurant in MANHATTAN
SANGARITA'S,tapas,QUEENS,40.76414551024,-73.77127718497,restaurant,tapas restaurant in QUEENS
